id,label
533,1
534,0
535,0
536,0
537,0
538,0
539,1
540,0
541,1
542,0
543,0
544,1
545,0
546,1
547,0
548,1
549,1
550,0
551,0
552,0
553,1
554,0
555,0
556,0
557,0
558,1
559,0
560,0
561,0
562,0
563,0
564,0
565,1
566,1
567,0
568,0
569,1
570,0
571,1
572,1
573,1
574,1
575,0
576,0
577,1
578,0
579,0
580,0
581,0
582,0
583,0
584,1
585,1
586,1
587,1
588,0
589,1
590,1
591,1
592,1
593,0
594,1
595,1
596,0
597,0
598,1
599,0
600,1
601,0
602,0
603,1
604,0
605,1
606,1
607,1
608,0
609,1
610,1
611,0
612,0
613,0
614,0
615,0
616,0
617,1
618,0
619,0
620,0
621,0
622,1
623,0
624,1
625,0
626,1
627,0
628,0
629,0
630,1
631,0
632,0
633,0
634,0
635,1
636,1
637,0
638,0
639,1
640,1
641,0
642,1
643,0
644,0
645,0
646,1
647,0
648,0
649,0
650,1
651,0
652,0
653,0
654,0
655,0
656,0
657,0
658,0
659,0
660,0
661,1
662,1
663,1
664,1
665,0
666,0
667,0
668,1
669,0
670,0
671,0
672,0
673,0
674,0
675,0
676,0
677,1
678,1
679,0
680,0
681,1
682,0
683,0
684,1
685,0
686,1
687,0
688,1
689,0
690,1
691,1
692,1
693,1
694,1
695,0
696,0
697,1
698,0
699,0
700,0
701,1
702,1
703,1
704,0
705,0
706,1
707,0
708,0
709,0
710,1
711,0
712,0
713,0
714,1
715,0
716,1
717,0
718,1
719,0
720,0
721,1
722,1
723,1
724,1
725,1
726,1
727,1
728,0
729,1
730,0
731,0
732,0
733,1
734,0
735,1
736,0
737,0
738,1
739,0
740,1
741,0
742,1
743,1
744,0
745,0
746,0
747,1
748,0
749,1
750,0
751,0
752,0
753,0
754,1
755,0
756,1
757,1
758,1
759,1
760,1
761,1
762,0
763,0
764,0
765,0
766,0
767,1
768,0
769,0
770,0
771,0
772,0
773,0
774,1
775,1
776,1
777,0
778,0
779,1
780,0
781,0
782,0
783,0
784,0
785,0
786,1
787,1
788,1
789,0
790,0
791,0
792,0
793,0
794,0
795,1
796,0
797,1
798,0
799,0
800,0
801,1
802,1
803,1
804,0
805,0
806,1
807,1
808,1
809,0
810,1
811,0
812,0
813,1
814,0
815,0
816,0
817,1
818,1
819,0
820,1
821,1
822,0
823,0
824,0
825,0
826,0
827,1
828,0
829,0
830,0
831,0
832,0
833,1
834,0
835,1
836,1
837,1
838,0
839,0
840,0
841,0
842,0
843,1
844,0
845,0
846,0
847,0
848,0
849,1
850,0
851,1
852,0
853,1
854,0
855,1
856,1
857,1
858,0
859,0
860,1
861,1
862,0
863,1
864,0
865,0
866,0
867,0
868,1
869,0
870,0
871,1
872,0
873,1
874,1
875,1
876,1
877,1
878,0
879,0
880,0
881,0
882,0
883,0
884,1
885,0
886,0
887,0
888,0
889,0
890,0
891,0
892,0
893,0
894,0
895,0
896,0
897,0
898,0
899,0
900,1
901,0
902,0
903,0
904,0
905,1
906,0
907,0
908,0
909,0
910,1
911,0
912,0
913,0
914,0
915,0
916,1
917,1
918,0
919,0
920,0
921,0
922,0
923,0
924,0
925,0
926,0
927,1
928,0
929,1
930,1
931,1
932,0
933,0
934,1
935,1
936,0
937,0
938,0
939,0
940,1
941,0
942,0
943,0
944,0
945,0
946,1
947,0
948,1
949,0
950,0
951,1
952,1
953,0
954,1
955,1
956,1
957,0
958,0
959,1
960,0
961,0
962,0
963,0
964,0
965,0
966,0
967,1
968,0
969,1
970,0
971,0
972,1
973,0
974,0
975,0
976,1
977,0
978,1
979,1
980,1
981,0
982,0
983,0
984,0
985,1
986,0
987,0
988,1
989,0
990,0
991,0
992,0
993,0
994,0
995,0
996,0
997,0
998,0
999,0
1000,0
1001,0
1002,0
1003,0
1004,0
1005,0
1006,1
1007,0
1008,0
1009,0
1010,0
1011,1
1012,0
1013,0
1014,1
1015,0
1016,1
1017,0
1018,0
1019,1
1020,0
1021,1
1022,1
1023,1
1024,1
1025,0
1026,0
1027,1
1028,0
1029,0
1030,0
1031,1
1032,0
1033,0
1034,1
1035,0
1036,0
1037,0
1038,0
1039,0
1040,1
1041,0
1042,0
1043,0
1044,1
1045,0
1046,0
1047,1
1048,0
1049,1
1050,0
1051,0
1052,1
1053,1
1054,1
1055,1
1056,0
1057,0
1058,0
1059,0
1060,0
1061,0
1062,1
1063,1
1064,0
1065,1
1066,0
1067,0
1068,0
1069,1
1070,0
1071,0
1072,1
1073,1
1074,1
1075,0
1076,1
1077,1
1078,1
1079,1
1080,0
1081,0
1082,1
1083,1
1084,1
1085,0
1086,0
1087,0
1088,0
1089,1
1090,0
1091,0
1092,0
1093,1
1094,1
1095,1
1096,0
1097,1
1098,1
1099,1
1100,0
1101,0
1102,1
1103,0
1104,0
1105,1
1106,0
1107,1
1108,0
1109,0
1110,0
1111,0
1112,0
1113,0
1114,1
1115,0
1116,1
1117,0
1118,1
1119,1
1120,1
1121,0
1122,1
1123,1
1124,0
1125,0
1126,0
1127,1
1128,0
1129,0
1130,0
1131,1
1132,0
1133,0
1134,1
1135,1
1136,0
1137,0
1138,0
1139,0
1140,0
1141,0
1142,0
1143,1
1144,1
1145,1
1146,0
1147,1
1148,0
1149,0
1150,1
1151,1
1152,0
1153,0
1154,0
1155,0
1156,0
1157,0
1158,1
1159,1
1160,1
1161,0
1162,0
1163,0
1164,0
1165,0
1166,0
1167,0
1168,1
1169,0
1170,0
1171,1
1172,0
1173,0
1174,0
1175,0
1176,1
1177,0
1178,0
1179,1
1180,1
1181,1
1182,0
1183,1
1184,0
1185,1
1186,1
1187,0
1188,0
1189,0
1190,0
1191,1
1192,1
1193,0
1194,1
1195,1
1196,1
1197,0
1198,0
1199,0
1200,1
1201,1
1202,0
1203,0
1204,1
1205,0
1206,0
1207,0
1208,0
1209,0
1210,0
1211,0
1212,1
1213,0
1214,1
1215,1
1216,0
1217,0
1218,1
1219,1
1220,0
1221,1
1222,0
1223,0
1224,1
1225,0
1226,0
1227,0
1228,0
1229,1
1230,1
1231,0
1232,0
1233,1
1234,0
1235,1
1236,1
1237,0
1238,1
1239,0
1240,1
1241,1
1242,0
1243,0
1244,0
1245,0
1246,0
1247,1
1248,0
1249,1
1250,1
1251,0
1252,1
1253,1
1254,1
1255,0
1256,1
1257,0
1258,0
1259,0
1260,0
1261,0
1262,0
1263,1
1264,1
1265,0
1266,1
1267,0
1268,0
1269,1
1270,1
1271,0
1272,0
1273,1
1274,0
1275,0
1276,1
1277,0
1278,1
1279,0
1280,0
1281,1
1282,0
1283,0
1284,0
1285,0
1286,1
1287,0
1288,0
1289,0
1290,1
1291,1
1292,0
1293,0
1294,0
1295,0
1296,1
1297,0
1298,0
1299,0
1300,0
1301,1
1302,0
1303,1
1304,1
1305,0
1306,1
1307,0
1308,0
1309,0
1310,0
1311,0
1312,0
1313,1
1314,1
1315,0
1316,0
1317,1
1318,1
1319,0
1320,1
1321,0
1322,0
1323,0
1324,0
1325,1
1326,0
1327,0
1328,0
1329,0
1330,1
1331,0
1332,0
1333,1
1334,0
1335,0
1336,1
1337,1
1338,0
1339,0
1340,0
1341,1
1342,0
1343,0
1344,1
1345,1
1346,0
1347,0
1348,0
1349,0
1350,1
1351,0
1352,0
1353,0
1354,0
1355,0
1356,0
1357,0
1358,0
1359,0
1360,1
1361,0
1362,1
1363,0
1364,0
1365,0
1366,0
1367,0
1368,1
1369,1
1370,0
1371,0
1372,0
1373,0
1374,1
1375,0
1376,1
1377,0
1378,1
1379,0
1380,0
1381,1
1382,1
1383,0
1384,0
1385,1
1386,1
1387,0
1388,0
1389,0
1390,0
1391,0
1392,0
1393,0
1394,0
1395,0
1396,1
1397,0
1398,0
1399,0
1400,0
1401,0
1402,1
1403,0
1404,0
1405,1
1406,0
1407,0
1408,0
1409,0
1410,1
1411,1
1412,0
1413,1
1414,0
1415,0
1416,1
1417,0
1418,0
1419,1
1420,1
1421,1
1422,0
1423,0
1424,1
1425,0
1426,0
1427,0
1428,1
1429,0
1430,0
1431,0
1432,1
1433,0
1434,1
1435,1
1436,1
1437,0
1438,0
1439,0
1440,0
1441,0
1442,1
1443,0
1444,0
1445,0
1446,0
1447,0
1448,0
1449,0
1450,1
1451,1
1452,0
1453,1
1454,1
1455,0
1456,0
1457,0
1458,1
1459,0
1460,1
1461,0
1462,0
1463,1
1464,0
1465,0
1466,1
1467,1
1468,0
1469,0
1470,0
1471,1
1472,0
1473,0
1474,0
1475,0
1476,0
1477,1
1478,0
1479,0
1480,1
1481,0
1482,0
1483,0
1484,0
1485,1
1486,0
1487,1
1488,1
1489,0
1490,1
1491,0
1492,0
1493,0
1494,1
1495,0
1496,1
1497,0
1498,1
1499,0
1500,0
1501,0
1502,0
1503,0
1504,0
1505,0
1506,0
1507,0
1508,0
1509,0
1510,0
1511,0
1512,0
1513,0
1514,0
1515,0
1516,1
1517,1
1518,0
1519,0
1520,0
1521,0
1522,0
1523,0
1524,0
1525,0
1526,0
1527,0
1528,0
1529,0
1530,0
1531,0
1532,0
1533,1
1534,0
1535,0
1536,0
1537,0
1538,1
1539,1
1540,1
1541,0
1542,0
1543,0
1544,0
1545,0
1546,0
1547,0
1548,1
1549,0
1550,1
1551,0
1552,1
1553,1
1554,0
1555,1
1556,1
1557,0
1558,0
1559,0
1560,1
1561,0
1562,1
1563,1
1564,0
1565,0
1566,0
1567,1
1568,0
1569,1
1570,1
1571,1
1572,0
1573,0
1574,0
1575,0
1576,1
1577,0
1578,0
1579,1
1580,1
1581,1
1582,0
1583,1
1584,0
1585,0
1586,0
1587,0
1588,0
1589,1
1590,1
1591,1
1592,1
1593,0
1594,0
1595,1
1596,1
1597,0
1598,1
1599,0
1600,0
1601,1
1602,0
1603,0
1604,0
1605,1
1606,1
1607,1
1608,0
1609,1
1610,1
1611,0
1612,0
1613,0
1614,0
1615,1
1616,1
1617,0
1618,0
1619,0
1620,0
1621,0
1622,0
1623,1
1624,0
1625,0
1626,0
1627,1
1628,0
1629,1
1630,0
1631,0
1632,0
1633,0
1634,1
1635,0
1636,0
1637,1
1638,0
1639,0
1640,1
1641,1
1642,0
1643,0
1644,0
1645,0
1646,0
1647,0
1648,1
1649,0
1650,0
1651,1
1652,0
1653,0
1654,0
1655,0
1656,1
1657,0
1658,0
1659,1
1660,1
1661,1
1662,0
1663,1
1664,1
1665,1
1666,0
1667,0
1668,0
1669,0
1670,1
1671,1
1672,0
1673,1
1674,1
1675,1
1676,1
1677,0
1678,1
1679,0
1680,0
1681,1
1682,0
1683,0
1684,1
1685,0
1686,0
1687,1
1688,0
1689,0
1690,1
1691,0
1692,0
1693,0
1694,0
1695,1
1696,1
1697,1
1698,1
1699,0
1700,0
1701,0
1702,1
1703,0
1704,1
1705,0
1706,0
1707,1
1708,0
1709,1
1710,0
1711,1
1712,1
1713,1
1714,0
1715,0
1716,0
1717,1
1718,0
1719,0
1720,1
1721,1
1722,0
1723,0
1724,1
1725,1
1726,0
1727,0
1728,0
1729,1
1730,0
1731,0
1732,0
1733,0
1734,0
1735,0
1736,0
1737,0
1738,0
1739,1
1740,0
1741,0
1742,0
1743,0
1744,0
1745,0
1746,0
1747,0
1748,0
1749,0
1750,1
1751,0
1752,0
1753,1
1754,1
1755,1
1756,0
1757,0
1758,0
1759,1
1760,0
1761,0
1762,0
1763,1
1764,1
1765,1
1766,0
1767,0
1768,0
1769,0
1770,0
1771,1
1772,0
1773,1
1774,0
1775,1
1776,0
1777,1
1778,1
1779,0
1780,0
1781,0
1782,1
1783,0
1784,1
1785,1
1786,0
1787,0
1788,0
1789,0
1790,1
1791,0
1792,0
1793,0
1794,1
1795,0
1796,0
1797,0
1798,0
1799,0
1800,0
1801,0
1802,1
1803,0
1804,0
1805,0
1806,0
1807,0
1808,0
1809,1
1810,0
1811,0
1812,0
1813,0
1814,0
1815,0
1816,0
1817,0
1818,0
1819,0
1820,0
1821,0
1822,0
1823,0
1824,1
1825,1
1826,0
1827,1
1828,0
1829,0
1830,0
1831,0
1832,0
1833,1
1834,1
1835,0
1836,1
1837,0
1838,1
1839,0
1840,1
1841,0
1842,0
1843,1
1844,0
1845,0
1846,0
1847,1
1848,1
1849,0
1850,0
1851,0
1852,0
1853,0
1854,0
1855,0
1856,0
1857,0
1858,0
1859,1
1860,1
1861,1
1862,0
1863,1
1864,0
1865,1
1866,1
1867,0
1868,0
1869,1
1870,0
1871,0
1872,0
1873,1
1874,0
1875,1
1876,0
1877,0
1878,0
1879,0
1880,0
1881,1
1882,0
1883,0
1884,1
1885,0
1886,0
1887,0
1888,0
1889,0
1890,0
1891,1
1892,0
1893,0
1894,1
1895,0
1896,0
1897,0
1898,1
1899,1
1900,1
1901,1
1902,0
1903,1
1904,0
1905,1
1906,0
1907,0
1908,0
1909,0
1910,0
1911,1
1912,1
1913,1
1914,0
1915,0
1916,0
1917,1
1918,0
1919,0
1920,0
1921,1
1922,0
1923,0
1924,0
1925,1
1926,0
1927,0
1928,1
1929,0
1930,0
1931,0
1932,0
1933,0
1934,1
1935,0
1936,0
1937,0
1938,0
1939,0
1940,1
1941,1
1942,0
1943,1
1944,0
1945,0
1946,1
1947,0
1948,1
1949,1
1950,0
1951,1
1952,1
1953,0
1954,0
1955,1
1956,1
1957,0
1958,0
1959,0
1960,1
1961,0
1962,1
1963,0
1964,0
1965,0
1966,1
1967,0
1968,1
1969,1
1970,0
1971,1
1972,0
1973,0
1974,0
1975,1
1976,1
1977,1
1978,1
1979,0
1980,0
1981,0
1982,0
1983,1
1984,1
1985,0
1986,0
1987,0
1988,0
1989,0
1990,0
1991,0
1992,0
1993,0
1994,0
1995,0
1996,0
1997,0
1998,0
1999,0
2000,1
2001,0
2002,1
2003,1
2004,0
2005,1
2006,1
2007,0
2008,0
2009,0
2010,0
2011,1
2012,1
2013,0
2014,0
2015,0
2016,0
2017,0
2018,0
2019,0
2020,0
2021,0
2022,0
2023,0
2024,0
2025,0
2026,1
2027,0
2028,0
2029,0
2030,0
2031,0
2032,0
2033,0
2034,0
2035,0
2036,1
2037,0
2038,1
2039,1
2040,0
2041,0
2042,1
2043,0
2044,0
2045,0
2046,0
2047,1
2048,0
2049,0
2050,1
2051,0
2052,1
2053,1
2054,0
2055,0
2056,1
2057,0
2058,0
2059,0
2060,0
2061,0
2062,0
2063,0
2064,0
2065,0
2066,0
2067,0
2068,1
2069,1
2070,0
2071,0
2072,1
2073,0
2074,1
2075,0
2076,0
2077,0
2078,0
2079,0
2080,0
2081,1
2082,0
2083,0
2084,0
2085,0
2086,0
2087,1
2088,0
2089,1
2090,0
2091,0
2092,0
2093,0
2094,1
2095,0
2096,1
2097,1
2098,1
2099,0
2100,0
2101,0
2102,1
2103,1
2104,0
2105,1
2106,0
2107,0
2108,0
2109,0
2110,0
2111,0
2112,0
2113,1
2114,0
2115,0
2116,1
2117,1
2118,0
2119,1
2120,0
2121,1
2122,1
2123,0
2124,0
2125,0
2126,0
2127,0
2128,1
2129,0
2130,1
2131,0
2132,0
2133,1
2134,0
2135,1
2136,1
2137,1
2138,0
2139,0
2140,0
2141,1
2142,1
2143,0
2144,0
2145,0
2146,0
2147,0
2148,1
2149,0
2150,1
2151,1
2152,1
2153,0
2154,0
2155,0
2156,0
2157,0
2158,0
2159,0
2160,1
2161,1
2162,0
2163,0
2164,0
2165,1
2166,0
2167,0
2168,0
2169,0
2170,0
2171,0
2172,0
2173,0
2174,1
2175,1
2176,0
2177,1
2178,0
2179,0
2180,0
2181,1
2182,0
2183,0
2184,0
2185,1
2186,0
2187,0
2188,0
2189,1
2190,0
2191,1
2192,1
2193,0
2194,1
2195,0
2196,0
2197,0
2198,1
2199,0
2200,0
2201,1
2202,0
2203,1
2204,1
2205,1
2206,0
2207,0
2208,1
2209,1
2210,1
2211,0
2212,0
2213,0
2214,1
2215,1
2216,1
2217,0
2218,0
2219,0
2220,0
2221,0
2222,1
2223,0
2224,0
2225,0
2226,0
2227,1
2228,0
2229,0
2230,1
2231,0
2232,0
2233,1
2234,0
2235,0
2236,1
2237,1
2238,0
2239,0
2240,1
2241,0
2242,1
2243,1
2244,0
2245,1
2246,0
2247,0
2248,1
2249,1
2250,1
2251,0
2252,0
2253,0
2254,0
2255,1
2256,0
2257,0
2258,0
2259,0
2260,0
2261,0
2262,0
2263,0
2264,0
2265,0
2266,1
2267,0
2268,0
2269,0
2270,0
2271,0
2272,0
2273,0
2274,1
2275,0
2276,0
2277,0
2278,0
2279,0
2280,0
2281,0
2282,0
2283,0
2284,0
2285,0
2286,0
2287,0
2288,0
2289,1
2290,0
2291,0
2292,0
2293,0
2294,0
2295,0
2296,1
2297,0
2298,0
2299,0
2300,1
2301,0
2302,1
2303,0
2304,0
2305,0
2306,0
2307,0
2308,0
2309,1
2310,0
2311,1
2312,0
2313,1
2314,0
2315,0
2316,0
2317,0
2318,1
2319,1
2320,1
2321,1
2322,1
2323,0
2324,0
2325,0
2326,0
2327,1
2328,0
2329,0
2330,1
2331,0
2332,0
2333,0
2334,0
2335,0
2336,0
2337,0
2338,1
2339,0
2340,0
2341,0
2342,0
2343,0
2344,0
2345,1
2346,1
2347,1
2348,1
2349,0
2350,0
2351,0
2352,0
2353,1
2354,1
2355,0
2356,0
2357,1
2358,1
2359,0
2360,0
2361,1
2362,0
2363,1
2364,0
2365,1
2366,0
2367,0
2368,1
2369,1
2370,1
2371,0
2372,0
2373,0
2374,0
2375,1
2376,0
2377,0
2378,0
2379,0
2380,0
2381,1
2382,0
2383,0
2384,1
2385,0
2386,1
2387,0
2388,0
2389,0
2390,1
2391,1
2392,1
2393,1
2394,1
2395,1
2396,1
2397,1
2398,0
2399,1
2400,0
2401,0
2402,0
2403,0
2404,0
2405,0
2406,0
2407,0
2408,0
2409,0
2410,0
2411,1
2412,0
2413,1
2414,0
2415,1
2416,0
2417,0
2418,0
2419,1
2420,0
2421,0
2422,1
2423,1
2424,0
2425,0
2426,1
2427,0
2428,0
2429,0
2430,1
2431,0
2432,0
2433,1
2434,0
2435,0
2436,0
2437,0
2438,0
2439,0
2440,1
2441,0
2442,1
2443,0
2444,1
2445,0
2446,1
2447,0
2448,0
2449,1
2450,0
2451,1
2452,1
2453,1
2454,0
2455,0
2456,0
2457,1
2458,1
2459,1
2460,0
2461,0
2462,1
2463,0
2464,1
2465,0
2466,1
2467,1
2468,1
2469,0
2470,0
2471,0
2472,0
2473,1
2474,0
2475,0
2476,0
2477,0
2478,0
2479,1
2480,0
2481,0
2482,0
2483,1
2484,0
2485,1
2486,1
2487,1
2488,1
2489,1
2490,1
2491,1
2492,0
2493,0
2494,0
2495,0
2496,0
2497,1
2498,1
2499,1
2500,0
2501,1
2502,1
2503,0
2504,1
2505,0
2506,0
2507,0
2508,0
2509,0
2510,0
2511,0
2512,0
2513,1
2514,0
2515,0
2516,1
2517,0
2518,0
2519,0
2520,0
2521,0
2522,1
2523,1
2524,0
2525,1
2526,1
2527,0
2528,0
2529,0
2530,0
2531,0
2532,1
2533,0
2534,0
2535,0
2536,0
2537,0
2538,1
2539,1
2540,0
2541,0
2542,0
2543,0
2544,0
2545,0
2546,0
2547,1
2548,1
2549,1
2550,1
2551,0
2552,0
2553,0
2554,0
2555,0
2556,1
2557,1
2558,0
2559,1
2560,0
2561,0
2562,0
2563,0
2564,0
2565,0
2566,1
2567,0
2568,1
2569,0
2570,1
2571,0
2572,0
2573,0
2574,0
2575,0
2576,0
2577,0
2578,0
2579,0
2580,0
2581,0
2582,0
2583,0
2584,0
2585,0
2586,0
2587,0
2588,0
2589,0
2590,1
2591,0
2592,0
2593,0
2594,0
2595,1
2596,0
2597,0
2598,1
2599,0
2600,1
2601,0
2602,0
2603,1
2604,1
2605,0
2606,1
2607,1
2608,0
2609,0
2610,0
2611,1
2612,0
2613,0
2614,1
2615,0
2616,0
2617,1
2618,1
2619,1
2620,0
2621,0
2622,0
2623,0
2624,0
2625,1
2626,0
2627,1
2628,1
2629,0
2630,0
2631,0
2632,0
2633,0
2634,0
2635,0
2636,0
2637,0
2638,0
2639,1
2640,0
2641,0
2642,0
2643,1
2644,0
2645,1
2646,0
2647,0
2648,0
2649,1
2650,0
2651,0
2652,0
2653,0
2654,1
2655,1
2656,1
2657,0
2658,1
2659,1
2660,0
2661,0
2662,0
2663,1
2664,0
2665,0
2666,0
2667,0
2668,0
2669,1
2670,1
2671,1
2672,0
2673,0
2674,0
2675,1
2676,1
2677,0
2678,0
2679,0
2680,1
2681,0
2682,0
2683,0
2684,0
2685,0
2686,0
2687,1
2688,0
2689,0
2690,1
2691,1
2692,0
2693,1
2694,0
2695,0
2696,1
2697,1
2698,0
2699,0
2700,0
2701,0
2702,0
2703,0
2704,0
2705,0
2706,1
2707,1
2708,0
2709,0
2710,0
2711,1
2712,0
2713,1
2714,1
2715,0
2716,0
2717,0
2718,1
2719,0
2720,0
2721,1
2722,0
2723,1
2724,0
2725,0
2726,0
2727,1
2728,0
2729,1
2730,0
2731,1
2732,0
2733,1
2734,1
2735,1
2736,1
2737,1
2738,0
2739,1
2740,0
2741,1
2742,0
2743,1
2744,0
2745,0
2746,0
2747,0
2748,0
2749,0
2750,1
2751,0
2752,0
2753,0
2754,0
2755,0
2756,1
2757,0
2758,0
2759,0
2760,1
2761,1
2762,0
2763,0
2764,0
2765,0
2766,1
2767,0
2768,0
2769,0
2770,0
2771,0
2772,1
2773,0
2774,0
2775,1
2776,0
2777,0
2778,0
2779,1
2780,0
2781,1
2782,1
2783,1
2784,0
2785,0
2786,0
2787,0
2788,0
2789,1
2790,0
2791,1
2792,0
2793,0
2794,0
2795,0
2796,0
2797,1
2798,0
2799,0
2800,1
2801,0
2802,0
2803,1
2804,0
2805,0
2806,0
2807,0
2808,0
2809,1
2810,1
2811,1
2812,0
2813,1
2814,0
2815,0
2816,0
2817,1
2818,0
2819,0
2820,0
2821,1
2822,0
2823,1
2824,0
2825,0
2826,0
2827,1
2828,0
2829,1
2830,0
2831,0
2832,0
2833,0
2834,1
2835,1
2836,0
2837,1
2838,0
2839,1
2840,0
2841,1
2842,0
2843,1
2844,0
2845,1
2846,0
2847,0
2848,0
2849,1
2850,1
2851,0
2852,1
2853,1
2854,0
2855,0
2856,0
2857,0
2858,0
2859,0
2860,1
2861,0
2862,1
2863,1
2864,0
2865,0
2866,1
2867,0
2868,1
2869,1
2870,0
2871,0
2872,1
2873,0
2874,0
2875,0
2876,0
2877,0
2878,1
2879,0
2880,0
2881,1
2882,1
2883,1
2884,0
2885,0
2886,0
2887,1
2888,1
2889,0
2890,0
2891,1
2892,0
2893,0
2894,1
2895,0
2896,0
2897,0
2898,0
2899,0
2900,0
2901,1
2902,0
2903,1
2904,0
2905,0
2906,0
2907,0
2908,0
2909,0
2910,0
2911,0
2912,0
2913,0
2914,0
2915,0
2916,1
2917,0
2918,0
2919,0
2920,1
2921,0
2922,1
2923,0
2924,0
2925,1
2926,0
2927,1
2928,0
2929,1
2930,0
2931,0
2932,0
2933,0
2934,1
2935,0
2936,0
2937,0
2938,1
2939,0
2940,1
2941,0
2942,0
2943,0
2944,1
2945,0
2946,0
2947,1
2948,0
2949,0
2950,1
2951,1
2952,1
2953,0
2954,0
2955,1
2956,0
2957,0
2958,0
2959,0
2960,0
2961,0
2962,1
2963,0
2964,0
2965,1
2966,0
2967,0
2968,0
2969,1
2970,1
2971,0
2972,0
2973,0
2974,1
2975,0
2976,0
2977,0
2978,0
2979,0
2980,1
2981,1
2982,1
2983,0
2984,0
2985,1
2986,1
2987,0
2988,0
2989,0
2990,0
2991,0
2992,1
2993,0
2994,0
2995,1
2996,0
2997,0
