id,answer
287,0
288,1
289,3
290,2
291,2
292,0
293,2
294,0
295,0
296,0
297,2
298,1
299,0
300,0
301,0
302,1
303,1
304,1
305,3
306,3
307,3
308,2
309,3
310,3
311,2
312,1
313,0
314,3
315,2
316,0
317,1
318,1
319,3
320,3
321,2
322,0
323,3
324,1
325,1
326,3
327,3
328,2
329,1
330,3
331,3
332,3
333,0
334,1
335,0
336,0
337,1
338,1
339,3
340,3
341,0
342,1
343,0
344,3
345,2
346,0
347,2
348,2
349,1
350,3
351,3
352,0
353,3
354,2
355,0
356,1
357,2
358,1
359,1
360,1
361,2
362,3
363,3
364,2
365,1
366,2
367,0
368,2
369,1
370,2
371,0
372,3
373,1
374,2
375,0
376,3
377,3
378,2
379,2
380,1
381,1
382,3
383,2
384,1
385,1
386,3
387,2
388,0
389,2
390,1
391,3
392,2
393,1
394,3
395,1
396,1
397,0
398,0
399,2
400,1
401,2
402,1
403,2
404,3
405,2
406,3
407,2
408,2
409,3
410,2
411,3
412,3
413,1
414,3
415,2
416,2
417,1
418,3
419,2
420,3
421,2
422,3
423,3
424,2
425,2
426,0
427,3
428,2
429,2
430,2
431,2
432,0
433,1
434,0
435,2
436,1
437,1
438,1
439,3
440,3
441,0
442,1
443,1
444,0
445,2
446,1
447,0
448,2
449,0
450,3
451,0
452,1
453,1
454,3
455,2
456,1
457,1
458,0
459,3
460,0
461,0
462,3
463,1
464,1
465,0
466,0
467,2
468,0
469,0
470,0
471,0
472,1
473,0
474,1
475,2
476,2
477,1
478,3
479,2
480,2
481,3
482,3
483,3
484,1
485,2
486,1
487,1
488,2
489,0
490,3
491,2
492,2
493,3
494,0
495,3
496,3
497,3
498,3
499,2
500,2
501,2
502,0
503,1
504,3
505,3
506,3
507,2
508,0
509,1
510,0
511,3
512,3
513,0
514,3
515,3
516,0
517,2
518,2
519,0
520,1
521,3
522,2
523,0
524,3
525,2
526,2
527,3
528,2
529,1
530,0
531,1
532,0
533,2
534,1
535,2
536,0
537,2
538,3
539,1
540,0
541,1
542,3
543,2
544,0
545,3
546,0
547,1
548,2
549,3
550,1
551,0
552,0
553,0
554,1
555,3
556,0
557,1
558,0
559,0
560,1
561,3
562,2
563,1
564,3
565,3
566,2
567,3
568,2
569,0
570,2
571,2
572,1
573,2
574,3
575,0
576,1
577,0
578,3
579,3
580,3
581,0
582,3
583,2
584,0
585,2
586,1
587,3
588,0
589,0
590,0
591,3
592,3
593,0
594,0
595,1
596,3
597,0
598,1
599,1
600,0
601,2
602,2
603,1
604,1
605,3
606,1
607,3
608,1
609,0
610,0
611,0
612,0
613,3
614,0
615,1
616,0
617,1
618,0
619,1
620,2
621,2
622,2
623,0
624,0
625,3
626,2
627,3
628,0
629,1
630,1
631,3
632,2
633,2
634,3
635,2
636,1
637,2
638,2
639,2
640,2
641,1
642,1
643,0
644,0
645,2
646,0
647,2
648,3
649,1
650,2
651,2
652,2
653,1
654,1
655,2
656,1
657,0
658,1
659,0
660,3
661,2
662,1
663,3
664,0
665,2
666,2
667,0
668,0
669,0
670,2
671,0
672,0
673,1
674,3
675,1
676,2
677,3
678,1
679,2
680,1
681,0
682,3
683,3
684,3
685,0
686,1
687,2
688,1
689,0
690,2
691,3
692,3
693,1
694,0
695,2
696,1
697,0
698,0
699,2
700,1
701,2
702,2
703,1
704,2
705,3
706,2
707,3
708,3
709,1
710,1
711,3
712,2
713,2
714,0
715,3
716,2
717,0
718,2
719,2
720,3
721,2
722,2
723,1
724,0
725,1
726,3
727,3
728,1
729,3
730,3
731,2
732,3
733,1
734,1
735,3
736,1
737,2
738,3
739,3
740,0
741,2
742,3
743,0
744,3
745,3
746,0
747,0
748,3
749,3
750,0
751,1
752,0
753,1
754,3
755,2
756,2
757,2
758,3
759,1
760,3
761,0
762,0
763,2
764,2
765,0
766,3
767,3
768,1
769,3
770,1
771,2
772,2
773,3
774,0
775,3
776,0
777,2
778,1
779,1
780,3
781,3
782,3
783,2
784,1
785,0
786,1
787,1
788,2
789,3
790,0
791,0
792,0
793,1
794,2
795,3
796,3
797,0
798,3
799,3
800,3
801,0
802,2
803,1
804,2
805,2
806,1
807,0
808,3
809,3
810,2
811,3
812,0
813,2
814,2
815,3
816,0
817,1
818,2
819,1
820,3
821,1
822,3
823,0
824,3
825,0
826,1
827,3
828,2
829,3
830,2
831,2
832,3
833,1
834,2
835,2
836,0
837,2
838,1
839,3
840,2
841,3
842,1
843,2
844,3
845,2
846,3
847,0
848,0
849,3
850,2
851,2
852,2
853,2
854,1
855,0
856,1
857,1
858,3
859,3
860,2
861,1
862,2
863,2
864,0
865,3
866,0
867,2
868,1
869,1
870,3
871,3
872,2
873,0
874,1
875,3
876,3
877,1
878,2
879,1
880,1
881,3
882,2
883,1
884,0
885,1
886,3
887,2
888,1
889,0
890,0
891,0
892,1
893,3
894,3
895,2
896,1
897,0
898,2
899,1
900,0
901,1
902,3
903,2
904,2
905,1
906,3
907,0
908,3
909,2
910,1
911,1
912,2
913,1
914,2
915,2
916,1
917,2
918,3
919,0
920,1
921,1
922,1
923,0
924,1
925,2
926,1
927,1
928,0
929,1
930,2
931,1
932,2
933,0
934,1
935,2
936,3
937,2
938,1
939,0
940,3
941,0
942,0
943,0
944,0
945,3
946,3
947,3
948,2
949,3
950,1
951,0
952,0
953,0
954,1
955,1
956,3
957,0
958,0
959,2
960,1
961,0
962,0
963,0
964,2
965,2
966,3
967,0
968,2
969,1
970,1
971,2
972,3
973,1
974,2
975,0
976,3
977,1
978,1
979,0
980,2
981,1
982,0
983,1
984,3
985,0
986,2
987,1
988,3
989,1
990,3
991,0
992,1
993,3
994,2
995,2
996,3
997,0
998,3
999,3
1000,0
1001,2
1002,2
1003,2
1004,1
1005,2
1006,1
1007,3
1008,2
1009,1
1010,3
1011,3
1012,0
1013,1
1014,0
1015,2
1016,1
1017,2
1018,3
1019,1
1020,1
1021,2
1022,0
1023,0
1024,0
1025,3
1026,2
1027,1
1028,1
1029,0
1030,0
1031,2
1032,0
1033,3
1034,0
1035,0
1036,1
1037,0
1038,2
1039,3
1040,3
1041,2
1042,2
1043,2
1044,3
1045,2
1046,3
1047,3
1048,1
1049,2
1050,2
1051,3
1052,1
1053,2
1054,2
1055,1
1056,3
1057,3
1058,3
1059,1
1060,1
1061,0
1062,3
1063,1
1064,3
1065,0
1066,3
1067,2
1068,2
1069,0
1070,3
1071,3
1072,0
1073,2
1074,3
1075,3
1076,3
1077,0
1078,1
1079,1
1080,2
1081,0
1082,3
1083,3
1084,1
1085,1
1086,1
1087,0
1088,2
1089,1
1090,3
1091,3
1092,1
1093,0
1094,0
1095,2
1096,3
1097,3
1098,2
1099,1
1100,3
1101,2
1102,3
1103,2
1104,0
1105,2
1106,2
1107,1
1108,0
1109,0
1110,1
1111,3
1112,1
1113,3
1114,1
1115,0
1116,0
1117,3
1118,2
1119,1
1120,1
1121,0
1122,1
1123,0
1124,1
1125,1
1126,3
1127,1
1128,3
1129,0
1130,2
1131,0
1132,0
1133,1
1134,2
1135,1
1136,0
1137,0
1138,3
1139,1
1140,1
1141,3
1142,0
1143,1
1144,1
1145,0
1146,0
1147,0
1148,0
1149,1
1150,1
1151,2
1152,0
1153,3
1154,3
1155,2
1156,1
1157,0
1158,2
1159,0
1160,1
1161,1
1162,1
1163,1
1164,1
1165,1
1166,1
1167,2
1168,2
1169,1
1170,0
1171,0
1172,1
1173,1
1174,2
1175,3
1176,1
1177,1
1178,1
1179,0
1180,3
1181,3
1182,1
1183,1
1184,0
1185,1
1186,3
1187,2
1188,1
1189,3
1190,1
1191,1
1192,0
1193,3
1194,1
1195,3
1196,3
1197,2
1198,3
1199,3
1200,1
1201,0
1202,3
1203,2
1204,3
1205,1
1206,2
1207,0
1208,1
1209,0
1210,0
1211,3
1212,2
1213,2
1214,1
1215,3
1216,0
1217,0
1218,0
1219,0
1220,1
1221,3
1222,1
1223,3
1224,2
1225,2
1226,2
1227,1
1228,2
1229,1
1230,3
1231,0
1232,3
1233,0
1234,1
1235,1
1236,0
1237,3
1238,2
1239,1
1240,3
1241,0
1242,0
1243,1
1244,1
1245,3
1246,1
1247,2
1248,0
1249,0
1250,3
1251,2
1252,1
1253,2
1254,0
1255,1
1256,1
1257,1
1258,1
1259,1
1260,2
1261,1
1262,1
1263,2
1264,0
1265,0
1266,0
1267,0
1268,1
1269,1
1270,1
1271,0
1272,2
1273,3
1274,1
1275,0
1276,3
1277,0
1278,3
1279,1
1280,2
1281,3
1282,1
1283,2
1284,1
1285,1
1286,2
1287,1
1288,2
1289,3
1290,0
1291,3
1292,0
1293,1
1294,2
1295,2
1296,0
1297,1
1298,2
1299,0
1300,2
1301,0
1302,2
1303,2
1304,0
1305,3
1306,0
1307,2
1308,0
1309,3
1310,3
1311,1
1312,0
1313,2
1314,1
1315,1
1316,0
1317,2
1318,1
1319,3
1320,2
1321,2
1322,0
1323,0
1324,3
1325,3
1326,2
1327,2
1328,1
1329,3
1330,2
1331,2
1332,3
1333,2
1334,2
1335,3
1336,0
1337,3
1338,2
1339,3
1340,2
1341,0
1342,1
1343,0
1344,2
1345,3
1346,3
1347,1
1348,2
1349,2
1350,3
1351,1
1352,0
1353,2
1354,3
1355,3
1356,1
1357,0
1358,1
1359,3
1360,2
1361,3
1362,1
1363,2
1364,1
1365,0
1366,0
1367,3
1368,1
1369,2
1370,2
1371,2
1372,0
1373,0
1374,2
1375,3
1376,1
1377,3
1378,3
1379,1
1380,1
1381,2
1382,3
1383,2
1384,0
1385,1
1386,0
1387,3
1388,1
1389,0
1390,1
1391,3
1392,3
1393,0
1394,1
1395,1
1396,0
1397,1
1398,1
1399,3
1400,3
1401,3
1402,1
1403,3
1404,0
1405,2
1406,3
1407,0
1408,2
1409,1
1410,3
1411,2
1412,1
1413,1
1414,3
1415,0
1416,2
1417,1
1418,1
1419,2
1420,2
1421,3
1422,2
1423,0
1424,3
1425,0
1426,0
1427,1
1428,0
1429,1
1430,0
1431,0
1432,0
1433,1
1434,2
1435,0
1436,0
1437,3
1438,2
1439,0
1440,2
1441,1
1442,2
1443,0
1444,3
1445,2
1446,2
1447,2
1448,0
1449,0
1450,1
1451,1
1452,2
1453,1
1454,3
1455,1
1456,0
1457,1
1458,1
1459,3
1460,0
1461,2
1462,3
1463,3
1464,3
1465,1
1466,0
1467,3
1468,0
1469,0
1470,1
1471,1
1472,3
1473,3
1474,0
1475,1
1476,0
1477,1
1478,3
1479,1
1480,1
1481,0
1482,1
1483,2
1484,0
1485,2
1486,0
1487,1
1488,1
1489,0
1490,3
1491,3
1492,0
1493,2
1494,0
1495,1
1496,0
1497,0
1498,1
1499,3
1500,3
1501,3
1502,1
1503,2
1504,3
1505,3
1506,2
1507,0
1508,0
1509,0
1510,1
1511,0
1512,0
1513,3
1514,3
1515,1
1516,2
1517,2
1518,2
1519,3
1520,2
1521,0
1522,2
1523,2
1524,3
1525,1
1526,0
1527,3
1528,0
1529,1
1530,3
1531,1
1532,2
1533,3
1534,0
1535,1
1536,2
1537,2
1538,2
1539,1
1540,1
1541,3
1542,3
1543,0
1544,0
1545,3
1546,2
1547,1
1548,3
1549,1
1550,2
1551,3
1552,1
1553,2
1554,1
1555,2
1556,3
1557,2
1558,0
1559,1
1560,2
1561,1
1562,0
1563,0
1564,0
1565,0
1566,2
1567,3
1568,1
1569,2
1570,0
1571,2
1572,3
1573,3
1574,0
1575,1
1576,1
1577,2
1578,3
1579,1
1580,0
1581,3
1582,1
1583,3
1584,0
1585,2
1586,3
1587,0
1588,1
1589,3
1590,2
1591,0
1592,1
1593,3
1594,2
1595,1
1596,2
1597,3
1598,2
1599,2
1600,1
1601,1
1602,2
1603,2
1604,2
1605,2
1606,2
1607,0
1608,2
1609,1
1610,0
1611,2
1612,2
1613,0
1614,2
1615,0
1616,3
1617,2
1618,0
1619,0
1620,3
1621,0
1622,3
1623,1
1624,1
1625,0
1626,3
1627,3
1628,1
1629,0
1630,2
1631,3
1632,1
1633,3
1634,3
1635,3
1636,2
1637,0
1638,0
1639,0
1640,0
1641,0
1642,0
1643,2
1644,2
1645,1
1646,0
1647,3
1648,1
1649,1
1650,0
1651,2
1652,3
1653,3
1654,0
1655,3
1656,2
1657,3
1658,0
1659,0
1660,2
1661,0
1662,3
1663,0
1664,1
1665,3
1666,3
1667,1
1668,1
1669,2
1670,3
1671,1
1672,0
1673,1
1674,0
1675,3
1676,1
1677,1
1678,2
1679,2
1680,2
1681,0
1682,3
1683,3
1684,1
1685,2
1686,3
1687,0
1688,1
1689,3
1690,1
1691,2
1692,3
1693,2
1694,0
1695,1
1696,2
1697,1
1698,0
1699,0
1700,2
1701,3
1702,1
1703,3
1704,1
1705,0
1706,0
1707,1
1708,2
1709,3
1710,0
1711,1
1712,0
1713,0
1714,3
1715,2
1716,2
1717,0
1718,1
1719,3
1720,3
1721,0
1722,3
1723,3
1724,0
1725,1
1726,1
1727,1
1728,1
1729,2
1730,3
1731,3
1732,1
1733,3
1734,0
1735,3
1736,1
1737,3
1738,1
1739,2
1740,0
1741,2
1742,0
1743,3
1744,0
1745,1
1746,1
1747,0
1748,3
1749,2
1750,0
1751,0
1752,3
1753,3
1754,1
1755,2
1756,1
1757,3
1758,2
1759,2
1760,1
1761,1
1762,0
1763,0
1764,2
1765,0
1766,0
1767,1
1768,2
1769,0
1770,3
1771,1
1772,1
1773,2
1774,3
1775,1
1776,2
1777,1
1778,1
1779,3
1780,0
1781,1
1782,1
1783,1
1784,1
1785,3
1786,3
1787,1
1788,1
1789,1
1790,2
1791,0
1792,3
1793,1
1794,1
1795,1
1796,0
1797,3
1798,3
1799,1
1800,2
1801,1
1802,1
1803,3
1804,0
1805,3
1806,1
1807,3
1808,0
1809,3
1810,2
1811,3
1812,0
1813,0
1814,2
1815,0
1816,0
1817,0
1818,0
1819,1
1820,2
1821,1
1822,2
1823,2
1824,1
1825,0
1826,0
1827,1
1828,2
1829,2
1830,0
1831,3
1832,0
1833,2
1834,3
1835,1
1836,0
1837,2
1838,2
1839,3
1840,1
1841,3
1842,3
1843,0
1844,1
1845,2
1846,2
1847,2
1848,1
1849,3
1850,3
1851,2
1852,2
1853,2
1854,0
1855,1
1856,0
1857,2
1858,1
1859,0
1860,3
1861,2
1862,2
1863,2
1864,3
1865,1
1866,3
1867,2
1868,3
1869,1
1870,2
1871,2
1872,0
1873,0
1874,0
1875,0
1876,2
1877,2
1878,1
1879,2
1880,3
1881,2
1882,2
1883,2
1884,1
1885,1
1886,0
1887,1
1888,1
1889,0
1890,1
1891,1
1892,2
1893,3
1894,3
1895,3
1896,2
1897,1
1898,0
1899,0
1900,3
1901,3
1902,1
1903,3
1904,3
1905,2
1906,0
1907,0
1908,3
1909,0
1910,2
1911,3
1912,1
1913,2
1914,2
1915,3
1916,2
1917,0
1918,1
1919,1
1920,2
1921,3
1922,1
1923,1
1924,2
1925,2
1926,2
1927,0
1928,3
1929,3
1930,2
1931,2
1932,1
1933,1
1934,2
1935,3
1936,1
1937,0
1938,1
1939,2
1940,0
1941,1
1942,1
1943,1
1944,2
1945,0
1946,2
1947,3
1948,1
1949,3
1950,3
1951,0
1952,2
1953,2
1954,0
1955,2
1956,2
1957,3
1958,3
1959,1
1960,0
1961,0
1962,3
1963,0
1964,3
1965,3
1966,1
1967,2
1968,3
1969,2
1970,0
1971,0
1972,0
1973,1
1974,1
1975,2
1976,2
1977,2
1978,3
1979,0
1980,1
1981,2
1982,0
1983,2
1984,0
1985,1
1986,0
1987,3
1988,0
1989,3
1990,3
1991,1
1992,2
1993,1
1994,0
1995,3
1996,0
1997,3
1998,3
1999,3
2000,0
